[ 368.338 ,5030 ],
[ 368.621 ,5032 ],
[ 368.831 ,5034 ],
[ 368.955 ,5036 ],
[ 368.987 ,5038 ],
[ 368.921 ,5040 ],
[ 368.754 ,5042 ],
[ 368.488 ,5044 ],
[ 368.125 ,5046 ],
[ 367.675 ,5048 ],
[ 367.146 ,5050 ],
[ 366.545 ,5052 ],
[ 365.887 ,5054 ],
[ 365.186 ,5056 ],
[ 364.456 ,5058 ],
[ 363.717 ,5060 ],
[ 362.986 ,5062 ],
[ 362.279 ,5064 ],
[ 361.608 ,5066 ],
[ 360.991 ,5068 ],
[ 360.443 ,5070 ],
[ 359.977 ,5072 ],
[ 359.603 ,5074 ],
[ 359.329 ,5076 ],
[ 359.162 ,5078 ],
[ 359.106 ,5080 ],
[ 359.17 ,5082 ],
[ 359.357 ,5084 ],
[ 359.667 ,5086 ],
[ 360.099 ,5088 ],
[ 360.656 ,5090 ],
[ 361.337 ,5092 ],
[ 362.145 ,5094 ],
[ 363.077 ,5096 ],
[ 364.135 ,5098 ],
[ 365.317 ,5100 ],
[ 366.623 ,5102 ],
[ 368.051 ,5104 ],
[ 369.598 ,5106 ],
[ 371.256 ,5108 ],
[ 373.018 ,5110 ],
[ 374.871 ,5112 ],
[ 376.799 ,5114 ],
[ 378.785 ,5116 ],
[ 380.805 ,5118 ],
[ 382.832 ,5120 ],
[ 384.84 ,5122 ],
[ 386.8 ,5124 ],
[ 388.683 ,5126 ],
[ 390.46 ,5128 ],
[ 392.106 ,5130 ],
[ 393.595 ,5132 ],
[ 394.901 ,5134 ],
[ 396.005 ,5136 ],
[ 396.885 ,5138 ],
[ 397.524 ,5140 ],
[ 397.909 ,5142 ],
[ 398.022 ,5144 ],
[ 397.852 ,5146 ],
[ 397.388 ,5148 ],
[ 396.623 ,5150 ],
[ 395.552 ,5152 ],
[ 394.172 ,5154 ],
[ 392.483 ,5156 ],
[ 390.49 ,5158 ],
[ 388.202 ,5160 ],
[ 385.633 ,5162 ],
[ 382.799 ,5164 ],
[ 379.724 ,5166 ],
[ 376.431 ,5168 ],
[ 372.952 ,5170 ],
[ 369.324 ,5172 ],
[ 365.587 ,5174 ],
[ 361.783 ,5176 ],
[ 357.958 ,5178 ],
[ 354.158 ,5180 ],
[ 350.433 ,5182 ],
[ 346.827 ,5184 ],
[ 343.382 ,5186 ],
[ 340.135 ,5188 ],
[ 337.117 ,5190 ],
[ 334.356 ,5192 ],
[ 331.871 ,5194 ],
[ 329.674 ,5196 ],
[ 327.771 ,5198 ],
[ 326.167 ,5200 ],
[ 324.855 ,5202 ],
[ 323.828 ,5204 ],
[ 323.074 ,5206 ],
[ 322.581 ,5208 ],
[ 322.332 ,5210 ],
[ 322.315 ,5212 ],
[ 322.514 ,5214 ],
[ 322.91 ,5216 ],
[ 323.483 ,5218 ],
[ 324.218 ,5220 ],
[ 325.094 ,5222 ],
[ 326.094 ,5224 ],
[ 327.197 ,5226 ],
[ 328.381 ,5228 ],
[ 329.623 ,5230 ],
[ 330.902 ,5232 ],
[ 332.193 ,5234 ],
[ 333.468 ,5236 ],
[ 334.7 ,5238 ],
[ 335.863 ,5240 ],
[ 336.93 ,5242 ],
[ 337.878 ,5244 ],
[ 338.683 ,5246 ],
[ 339.33 ,5248 ],
[ 339.803 ,5250 ],
[ 340.094 ,5252 ],
[ 340.2 ,5254 ],
[ 340.127 ,5256 ],
[ 339.885 ,5258 ],
[ 339.491 ,5260 ],
[ 338.97 ,5262 ],
[ 338.346 ,5264 ],
[ 337.65 ,5266 ],
[ 336.908 ,5268 ],
[ 336.147 ,5270 ],
[ 335.385 ,5272 ],
[ 334.637 ,5274 ],
[ 333.912 ,5276 ],
[ 333.211 ,5278 ],
[ 332.531 ,5280 ],
[ 331.864 ,5282 ],
[ 331.201 ,5284 ],
[ 330.532 ,5286 ],
[ 329.849 ,5288 ],
[ 329.145 ,5290 ],
[ 328.418 ,5292 ],
[ 327.67 ,5294 ],
[ 326.904 ,5296 ],
[ 326.124 ,5298 ],
[ 325.336 ,5300 ],
[ 324.546 ,5302 ],
[ 323.764 ,5304 ],
[ 322.994 ,5306 ],
[ 322.24 ,5308 ],
[ 321.503 ,5310 ],
[ 320.783 ,5312 ],
[ 320.076 ,5314 ],
[ 319.374 ,5316 ],
[ 318.668 ,5318 ],
[ 317.952 ,5320 ],
[ 317.216 ,5322 ],
[ 316.448 ,5324 ],
[ 315.64 ,5326 ],
[ 314.789 ,5328 ],
[ 313.89 ,5330 ],
[ 312.943 ,5332 ],
[ 311.952 ,5334 ],
[ 310.926 ,5336 ],
[ 309.881 ,5338 ],
[ 308.834 ,5340 ],
[ 307.805 ,5342 ],
[ 306.823 ,5344 ],
[ 305.916 ,5346 ],
[ 305.116 ,5348 ],
[ 304.456 ,5350 ],
[ 303.965 ,5352 ],
[ 303.667 ,5354 ],
[ 303.578 ,5356 ],
[ 303.715 ,5358 ],
[ 304.085 ,5360 ],
[ 304.689 ,5362 ],
[ 305.522 ,5364 ],
[ 306.574 ,5366 ],
[ 307.833 ,5368 ],
[ 309.28 ,5370 ],
[ 310.897 ,5372 ],
[ 312.666 ,5374 ],
[ 314.564 ,5376 ],
[ 316.568 ,5378 ],
[ 318.652 ,5380 ],
[ 320.788 ,5382 ],
[ 322.955 ,5384 ],
[ 325.128 ,5386 ],
[ 327.285 ,5388 ],
[ 329.403 ,5390 ],
[ 331.464 ,5392 ],
[ 333.45 ,5394 ],
[ 335.346 ,5396 ],
[ 337.137 ,5398 ],
[ 338.813 ,5400 ],
[ 340.362 ,5402 ],
[ 341.775 ,5404 ],
[ 343.044 ,5406 ],
[ 344.163 ,5408 ],
[ 345.128 ,5410 ],
[ 345.937 ,5412 ],
[ 346.585 ,5414 ],
[ 347.069 ,5416 ],
[ 347.391 ,5418 ],
[ 347.553 ,5420 ],
[ 347.559 ,5422 ],
[ 347.412 ,5424 ],
[ 347.121 ,5426 ],
[ 346.696 ,5428 ],
[ 346.143 ,5430 ],
[ 345.475 ,5432 ],
[ 344.707 ,5434 ],
[ 343.854 ,5436 ],
[ 342.925 ,5438 ],
[ 341.934 ,5440 ],
[ 340.893 ,5442 ],
[ 339.809 ,5444 ],
[ 338.693 ,5446 ],
[ 337.55 ,5448 ],
[ 336.389 ,5450 ],
[ 335.213 ,5452 ],
[ 334.03 ,5454 ],
[ 332.845 ,5456 ],
[ 331.662 ,5458 ],
[ 330.487 ,5460 ],
[ 329.324 ,5462 ],
[ 328.181 ,5464 ],
[ 327.066 ,5466 ],
[ 325.987 ,5468 ],
[ 324.953 ,5470 ],
[ 323.977 ,5472 ],
[ 323.071 ,5474 ],
[ 322.246 ,5476 ],
[ 321.517 ,5478 ],
[ 320.895 ,5480 ],
[ 320.393 ,5482 ],
[ 320.021 ,5484 ],
[ 319.788 ,5486 ],
[ 319.704 ,5488 ],
[ 319.776 ,5490 ],
[ 320.008 ,5492 ],
[ 320.403 ,5494 ],
[ 320.961 ,5496 ],
[ 321.679 ,5498 ],
[ 322.554 ,5500 ],
[ 323.58 ,5502 ],
[ 324.748 ,5504 ],
[ 326.051 ,5506 ],
[ 327.479 ,5508 ],
[ 329.02 ,5510 ],
[ 330.664 ,5512 ],
[ 332.4 ,5514 ],
[ 334.216 ,5516 ],
[ 336.097 ,5518 ],
[ 338.032 ,5520 ],
[ 340.008 ,5522 ],
[ 342.009 ,5524 ],
[ 344.025 ,5526 ],
[ 346.045 ,5528 ],
[ 348.057 ,5530 ],
[ 350.049 ,5532 ],
[ 352.012 ,5534 ],
[ 353.932 ,5536 ],
[ 355.8 ,5538 ],
[ 357.606 ,5540 ],
[ 359.341 ,5542 ],
[ 361.001 ,5544 ],
[ 362.583 ,5546 ],
[ 364.081 ,5548 ],
[ 365.489 ,5550 ],
[ 366.801 ,5552 ],
[ 368.016 ,5554 ],
[ 369.134 ,5556 ],
[ 370.154 ,5558 ],
[ 371.075 ,5560 ],
[ 371.895 ,5562 ],
[ 372.615 ,5564 ],
[ 373.238 ,5566 ],
[ 373.763 ,5568 ],
[ 374.195 ,5570 ],
[ 374.533 ,5572 ],
[ 374.781 ,5574 ],
[ 374.943 ,5576 ],
[ 375.027 ,5578 ],
[ 375.041 ,5580 ],
[ 374.993 ,5582 ],
[ 374.891 ,5584 ],
[ 374.743 ,5586 ],
[ 374.561 ,5588 ],
[ 374.358 ,5590 ],
[ 374.147 ,5592 ],
[ 373.947 ,5594 ],
[ 373.769 ,5596 ],
[ 373.63 ,5598 ],
[ 373.547 ,5600 ],
[ 373.535 ,5602 ],
[ 373.612 ,5604 ],
[ 373.795 ,5606 ],
[ 374.097 ,5608 ],
[ 374.533 ,5610 ],
[ 375.109 ,5612 ],
[ 375.832 ,5614 ],
[ 376.708 ,5616 ],
[ 377.739 ,5618 ],
[ 378.925 ,5620 ],
[ 380.259 ,5622 ],
[ 381.729 ,5624 ],
[ 383.327 ,5626 ],
[ 385.039 ,5628 ],
[ 386.849 ,5630 ],
[ 388.736 ,5632 ],
[ 390.681 ,5634 ],
[ 392.665 ,5636 ],
[ 394.664 ,5638 ],
[ 396.654 ,5640 ],
[ 398.612 ,5642 ],
[ 400.515 ,5644 ],
[ 402.343 ,5646 ],
[ 404.078 ,5648 ],
[ 405.702 ,5650 ],
[ 407.192 ,5652 ],
[ 408.535 ,5654 ],
[ 409.717 ,5656 ],
[ 410.731 ,5658 ],
[ 411.567 ,5660 ],
[ 412.214 ,5662 ],
[ 412.669 ,5664 ],
[ 412.93 ,5666 ],
[ 412.995 ,5668 ],
[ 412.866 ,5670 ],
[ 412.545 ,5672 ],
[ 412.042 ,5674 ],
[ 411.366 ,5676 ],
[ 410.529 ,5678 ],
[ 409.546 ,5680 ],
[ 408.433 ,5682 ],
[ 407.207 ,5684 ],
[ 405.887 ,5686 ],
[ 404.49 ,5688 ],
[ 403.036 ,5690 ],
[ 401.545 ,5692 ],
[ 400.034 ,5694 ],
[ 398.524 ,5696 ],
[ 397.029 ,5698 ],
[ 395.568 ,5700 ],
[ 394.153 ,5702 ],
[ 392.793 ,5704 ],
[ 391.499 ,5706 ],
[ 390.278 ,5708 ],
[ 389.135 ,5710 ],
[ 388.074 ,5712 ],
[ 387.092 ,5714 ],
[ 386.19 ,5716 ],
[ 385.365 ,5718 ],
[ 384.615 ,5720 ],
[ 383.936 ,5722 ],
[ 383.32 ,5724 ],
[ 382.762 ,5726 ],
[ 382.255 ,5728 ],
[ 381.796 ,5730 ],
[ 381.382 ,5732 ],
[ 381.008 ,5734 ],
[ 380.675 ,5736 ],
[ 380.374 ,5738 ],
[ 380.096 ,5740 ],
[ 379.838 ,5742 ],
[ 379.601 ,5744 ],
[ 379.386 ,5746 ],
[ 379.189 ,5748 ],
[ 379.006 ,5750 ],
[ 378.837 ,5752 ],
[ 378.677 ,5754 ],
[ 378.516 ,5756 ],
[ 378.349 ,5758 ],
[ 378.173 ,5760 ],
[ 377.984 ,5762 ],
[ 377.779 ,5764 ],
[ 377.553 ,5766 ],
[ 377.297 ,5768 ],
[ 377.002 ,5770 ],
[ 376.664 ,5772 ],
[ 376.278 ,5774 ],
[ 375.837 ,5776 ],
[ 375.338 ,5778 ],
[ 374.778 ,5780 ],
[ 374.149 ,5782 ],
[ 373.446 ,5784 ],
[ 372.665 ,5786 ],
[ 371.805 ,5788 ],
[ 370.865 ,5790 ],
[ 369.848 ,5792 ],
[ 368.753 ,5794 ],
[ 367.581 ,5796 ],
[ 366.337 ,5798 ],
[ 365.026 ,5800 ],
[ 363.651 ,5802 ],
[ 362.217 ,5804 ],
[ 360.733 ,5806 ],
[ 359.209 ,5808 ],
[ 357.654 ,5810 ],
[ 356.08 ,5812 ],
[ 354.496 ,5814 ],
[ 352.912 ,5816 ],
[ 351.339 ,5818 ],
[ 349.784 ,5820 ],
[ 348.254 ,5822 ],
[ 346.754 ,5824 ],
[ 345.289 ,5826 ],
[ 343.864 ,5828 ],
[ 342.482 ,5830 ],
[ 341.143 ,5832 ],
[ 339.848 ,5834 ],
[ 338.593 ,5836 ],
[ 337.377 ,5838 ],
[ 336.196 ,5840 ],
[ 335.049 ,5842 ],
[ 333.932 ,5844 ],
[ 332.841 ,5846 ],
[ 331.772 ,5848 ],
[ 330.724 ,5850 ],
[ 329.697 ,5852 ],
[ 328.687 ,5854 ],
[ 327.696 ,5856 ],
[ 326.725 ,5858 ],
[ 325.772 ,5860 ],
[ 324.837 ,5862 ],
[ 323.921 ,5864 ],
[ 323.025 ,5866 ],
[ 322.149 ,5868 ],
[ 321.295 ,5870 ],
[ 320.462 ,5872 ],
[ 319.65 ,5874 ],
[ 318.861 ,5876 ],
[ 318.097 ,5878 ],
[ 317.359 ,5880 ],
[ 316.647 ,5882 ],
[ 315.958 ,5884 ],
[ 315.291 ,5886 ],
[ 314.644 ,5888 ],
[ 314.018 ,5890 ],
[ 313.412 ,5892 ],
[ 312.827 ,5894 ],
[ 312.262 ,5896 ],
[ 311.715 ,5898 ],
[ 311.189 ,5900 ],
[ 310.684 ,5902 ],
[ 310.198 ,5904 ],
[ 309.732 ,5906 ],
[ 309.289 ,5908 ],
[ 308.869 ,5910 ],
[ 308.473 ,5912 ],
[ 308.101 ,5914 ],
[ 307.759 ,5916 ],
[ 307.448 ,5918 ],
[ 307.171 ,5920 ],
[ 306.93 ,5922 ],
[ 306.727 ,5924 ],
[ 306.563 ,5926 ],
[ 306.438 ,5928 ],
[ 306.347 ,5930 ],
[ 306.289 ,5932 ],
[ 306.261 ,5934 ],
[ 306.259 ,5936 ],
[ 306.28 ,5938 ],
[ 306.32 ,5940 ],
[ 306.375 ,5942 ],
[ 306.44 ,5944 ],
[ 306.51 ,5946 ],
[ 306.581 ,5948 ],
[ 306.647 ,5950 ],
[ 306.702 ,5952 ],
[ 306.741 ,5954 ],
[ 306.761 ,5956 ],
[ 306.756 ,5958 ],
[ 306.724 ,5960 ],
[ 306.661 ,5962 ],
[ 306.566 ,5964 ],
[ 306.436 ,5966 ],
[ 306.273 ,5968 ],
[ 306.074 ,5970 ],
[ 305.843 ,5972 ],
[ 305.579 ,5974 ],
[ 305.282 ,5976 ],
[ 304.954 ,5978 ],
[ 304.598 ,5980 ],
[ 304.214 ,5982 ],
[ 303.8 ,5984 ],
[ 303.356 ,5986 ],
[ 302.885 ,5988 ],
[ 302.387 ,5990 ],
[ 301.863 ,5992 ],
[ 301.314 ,5994 ],
[ 300.738 ,5996 ],
[ 300.134 ,5998 ],
[ 299.505 ,6000 ],
[ 298.853 ,6002 ],
[ 298.178 ,6004 ],
[ 297.48 ,6006 ],
[ 296.762 ,6008 ],
[ 296.024 ,6010 ],
[ 295.268 ,6012 ],
[ 294.492 ,6014 ],
[ 293.699 ,6016 ],
[ 292.89 ,6018 ],
[ 292.068 ,6020 ],
[ 291.234 ,6022 ],
[ 290.39 ,6024 ],
[ 289.535 ,6026 ],
[ 288.67 ,6028 ],
[ 287.796 ,6030 ],
[ 286.917 ,6032 ],
[ 286.034 ,6034 ],
[ 285.152 ,6036 ],
[ 284.269 ,6038 ],
[ 283.386 ,6040 ],
[ 282.506 ,6042 ],
[ 281.633 ,6044 ],
[ 280.773 ,6046 ],
[ 279.929 ,6048 ],
[ 279.105 ,6050 ],
[ 278.306 ,6052 ],
[ 277.539 ,6054 ],
[ 276.809 ,6056 ],
[ 276.123 ,6058 ],
[ 275.491 ,6060 ],
[ 274.924 ,6062 ],
[ 274.427 ,6064 ],
[ 274.009 ,6066 ],
[ 273.678 ,6068 ],
[ 273.441 ,6070 ],
[ 273.302 ,6072 ],
[ 273.268 ,6074 ],
[ 273.343 ,6076 ],
[ 273.528 ,6078 ],
[ 273.825 ,6080 ],
[ 274.234 ,6082 ],
[ 274.753 ,6084 ],
[ 275.378 ,6086 ],
[ 276.105 ,6088 ],
[ 276.928 ,6090 ],
[ 277.839 ,6092 ],
[ 278.827 ,6094 ],
[ 279.881 ,6096 ],
[ 280.992 ,6098 ],
[ 282.149 ,6100 ],
[ 283.338 ,6102 ],
[ 284.546 ,6104 ],
[ 285.76 ,6106 ],
[ 286.966 ,6108 ],
[ 288.154 ,6110 ],
[ 289.31 ,6112 ],
[ 290.424 ,6114 ],
[ 291.485 ,6116 ],
[ 292.486 ,6118 ],
[ 293.419 ,6120 ],
[ 294.277 ,6122 ],
[ 295.057 ,6124 ],
[ 295.754 ,6126 ],
[ 296.366 ,6128 ],
[ 296.893 ,6130 ],
[ 297.337 ,6132 ],
[ 297.697 ,6134 ],
[ 297.981 ,6136 ],
[ 298.192 ,6138 ],
[ 298.332 ,6140 ],
[ 298.409 ,6142 ],
[ 298.429 ,6144 ],
[ 298.401 ,6146 ],
[ 298.333 ,6148 ],
[ 298.232 ,6150 ],
[ 298.104 ,6152 ],
[ 297.956 ,6154 ],
[ 297.794 ,6156 ],
[ 297.624 ,6158 ],
[ 297.452 ,6160 ],
[ 297.283 ,6162 ],
[ 297.12 ,6164 ],
[ 296.965 ,6166 ],
[ 296.82 ,6168 ],
[ 296.687 ,6170 ],
[ 296.565 ,6172 ],
[ 296.453 ,6174 ],
[ 296.351 ,6176 ],
[ 296.256 ,6178 ],
[ 296.165 ,6180 ],
[ 296.075 ,6182 ],
[ 295.983 ,6184 ],
[ 295.888 ,6186 ],
[ 295.783 ,6188 ],
[ 295.664 ,6190 ],
[ 295.525 ,6192 ],
[ 295.362 ,6194 ],
[ 295.174 ,6196 ],
[ 294.958 ,6198 ],
[ 294.715 ,6200 ],
[ 294.443 ,6202 ],
[ 294.139 ,6204 ],
[ 293.804 ,6206 ],
[ 293.443 ,6208 ],
[ 293.055 ,6210 ],
[ 292.644 ,6212 ],
[ 292.213 ,6214 ],
[ 291.771 ,6216 ],
[ 291.326 ,6218 ],
[ 290.887 ,6220 ],
[ 290.462 ,6222 ],
[ 290.061 ,6224 ],
[ 289.697 ,6226 ],
[ 289.38 ,6228 ],
[ 289.122 ,6230 ],
[ 288.932 ,6232 ],
[ 288.819 ,6234 ],
[ 288.788 ,6236 ],
[ 288.844 ,6238 ],
[ 288.989 ,6240 ],
[ 289.222 ,6242 ],
[ 289.543 ,6244 ],
[ 289.95 ,6246 ],
[ 290.434 ,6248 ],
[ 290.988 ,6250 ],
[ 291.604 ,6252 ],
[ 292.274 ,6254 ],
[ 292.987 ,6256 ],
[ 293.732 ,6258 ],
[ 294.5 ,6260 ],
[ 295.278 ,6262 ],
[ 296.054 ,6264 ],
[ 296.818 ,6266 ],
[ 297.559 ,6268 ],
[ 298.269 ,6270 ],
[ 298.937 ,6272 ],
[ 299.555 ,6274 ],
[ 300.114 ,6276 ],
[ 300.604 ,6278 ],
[ 301.02 ,6280 ],
[ 301.354 ,6282 ],
[ 301.599 ,6284 ],
[ 301.748 ,6286 ],
[ 301.799 ,6288 ],
[ 301.751 ,6290 ],
[ 301.604 ,6292 ],
[ 301.362 ,6294 ],
[ 301.029 ,6296 ],
[ 300.613 ,6298 ],
[ 300.123 ,6300 ],
[ 299.574 ,6302 ],
[ 298.983 ,6304 ],
[ 298.368 ,6306 ],
[ 297.75 ,6308 ],
[ 297.15 ,6310 ],
[ 296.591 ,6312 ],
[ 296.097 ,6314 ],
[ 295.685 ,6316 ],
[ 295.372 ,6318 ],
[ 295.173 ,6320 ],
[ 295.097 ,6322 ],
[ 295.151 ,6324 ],
[ 295.334 ,6326 ],
[ 295.637 ,6328 ],
[ 296.044 ,6330 ],
[ 296.535 ,6332 ],
[ 297.086 ,6334 ],
[ 297.671 ,6336 ],
[ 298.264 ,6338 ],
[ 298.838 ,6340 ],
[ 299.368 ,6342 ],
[ 299.828 ,6344 ],
[ 300.197 ,6346 ],
[ 300.458 ,6348 ],
[ 300.598 ,6350 ],
[ 300.606 ,6352 ],
[ 300.476 ,6354 ],
[ 300.203 ,6356 ],
[ 299.788 ,6358 ],
[ 299.237 ,6360 ],
[ 298.561 ,6362 ],
[ 297.769 ,6364 ],
[ 296.876 ,6366 ],
[ 295.9 ,6368 ],
[ 294.858 ,6370 ],
[ 293.771 ,6372 ],
[ 292.659 ,6374 ],
[ 291.541 ,6376 ],
[ 290.438 ,6378 ],
[ 289.367 ,6380 ],
[ 288.345 ,6382 ],
[ 287.39 ,6384 ],
[ 286.516 ,6386 ],
[ 285.731 ,6388 ],
[ 285.04 ,6390 ],
[ 284.449 ,6392 ],
[ 283.955 ,6394 ],
[ 283.556 ,6396 ],
[ 283.247 ,6398 ],
[ 283.021 ,6400 ],
[ 282.864 ,6402 ],
[ 282.761 ,6404 ],
[ 282.694 ,6406 ],
[ 282.651 ,6408 ],
[ 282.616 ,6410 ],
[ 282.572 ,6412 ],
[ 282.504 ,6414 ],
[ 282.402 ,6416 ],
[ 282.258 ,6418 ],
[ 282.062 ,6420 ],
[ 281.808 ,6422 ],
[ 281.495 ,6424 ],
[ 281.125 ,6426 ],
[ 280.699 ,6428 ],
[ 280.225 ,6430 ],
[ 279.712 ,6432 ],
[ 279.169 ,6434 ],
[ 278.606 ,6436 ],
[ 278.036 ,6438 ],
[ 277.473 ,6440 ],
[ 276.929 ,6442 ],
[ 276.419 ,6444 ],
[ 275.953 ,6446 ],
[ 275.541 ,6448 ],
[ 275.195 ,6450 ],
[ 274.921 ,6452 ],
[ 274.724 ,6454 ],
[ 274.608 ,6456 ],
[ 274.576 ,6458 ],
[ 274.629 ,6460 ],
[ 274.765 ,6462 ],
[ 274.982 ,6464 ],
[ 275.273 ,6466 ],
[ 275.632 ,6468 ],
[ 276.05 ,6470 ],
[ 276.518 ,6472 ],
[ 277.023 ,6474 ],
[ 277.555 ,6476 ],
[ 278.1 ,6478 ],
[ 278.644 ,6480 ],
[ 279.171 ,6482 ],
[ 279.662 ,6484 ],
[ 280.102 ,6486 ],
[ 280.474 ,6488 ],
[ 280.758 ,6490 ],
[ 280.939 ,6492 ],
[ 280.997 ,6494 ],
[ 280.917 ,6496 ],
[ 280.683 ,6498 ],
[ 280.284 ,6500 ],
[ 279.71 ,6502 ],
[ 278.951 ,6504 ],
[ 278.004 ,6506 ],
[ 276.866 ,6508 ],
[ 275.541 ,6510 ],
[ 274.035 ,6512 ],
[ 272.359 ,6514 ],
[ 270.529 ,6516 ],
[ 268.563 ,6518 ],
[ 266.485 ,6520 ],
[ 264.322 ,6522 ],
[ 262.108 ,6524 ],
[ 259.875 ,6526 ],
[ 257.661 ,6528 ],
[ 255.505 ,6530 ],
[ 253.446 ,6532 ],
[ 251.524 ,6534 ],
[ 249.778 ,6536 ],
[ 248.243 ,6538 ],
[ 246.954 ,6540 ],
[ 245.941 ,6542 ],
[ 245.227 ,6544 ],
[ 244.828 ,6546 ],
[ 244.757 ,6548 ],
[ 245.014 ,6550 ],
[ 245.589 ,6552 ],
[ 246.466 ,6554 ],
[ 247.625 ,6556 ],
[ 249.038 ,6558 ],
[ 250.674 ,6560 ],
[ 252.496 ,6562 ],
[ 254.467 ,6564 ],
[ 256.55 ,6566 ],
[ 258.707 ,6568 ],
[ 260.9 ,6570 ],
[ 263.095 ,6572 ],
[ 265.257 ,6574 ],
[ 267.356 ,6576 ],
[ 269.367 ,6578 ],
[ 271.268 ,6580 ],
[ 273.038 ,6582 ],
[ 274.663 ,6584 ],
[ 276.129 ,6586 ],
[ 277.427 ,6588 ],
[ 278.55 ,6590 ],
[ 279.495 ,6592 ],
[ 280.259 ,6594 ],
[ 280.845 ,6596 ],
[ 281.254 ,6598 ],
[ 281.49 ,6600 ],
[ 281.559 ,6602 ],
[ 281.468 ,6604 ],
[ 281.23 ,6606 ],
[ 280.853 ,6608 ],
[ 280.351 ,6610 ],
[ 279.739 ,6612 ],
[ 279.031 ,6614 ],
[ 278.243 ,6616 ],
[ 277.394 ,6618 ],
[ 276.505 ,6620 ],
[ 275.595 ,6622 ],
[ 274.684 ,6624 ],
[ 273.796 ,6626 ],
[ 272.953 ,6628 ],
[ 272.18 ,6630 ],
[ 271.499 ,6632 ],
[ 270.93 ,6634 ],
[ 270.495 ,6636 ],
[ 270.213 ,6638 ],
[ 270.104 ,6640 ],
[ 270.181 ,6642 ],
[ 270.453 ,6644 ],
[ 270.931 ,6646 ],
[ 271.618 ,6648 ],
[ 272.517 ,6650 ],
[ 273.625 ,6652 ],
[ 274.937 ,6654 ],
[ 276.446 ,6656 ],
[ 278.138 ,6658 ],
[ 279.997 ,6660 ],
[ 282.006 ,6662 ],
[ 284.144 ,6664 ],
[ 286.392 ,6666 ],
[ 288.727 ,6668 ],
[ 291.128 ,6670 ],
[ 293.568 ,6672 ],
[ 296.026 ,6674 ],
[ 298.478 ,6676 ],
[ 300.904 ,6678 ],
[ 303.284 ,6680 ],
[ 305.6 ,6682 ],
[ 307.833 ,6684 ],
[ 309.971 ,6686 ],
[ 312.001 ,6688 ],
[ 313.912 ,6690 ],
[ 315.697 ,6692 ],
[ 317.351 ,6694 ],
[ 318.87 ,6696 ],
[ 320.252 ,6698 ],
[ 321.501 ,6700 ],
[ 322.62 ,6702 ],
[ 323.614 ,6704 ],
[ 324.492 ,6706 ],
[ 325.262 ,6708 ],
[ 325.933 ,6710 ],
[ 326.514 ,6712 ],
[ 327.018 ,6714 ],
[ 327.458 ,6716 ],
[ 327.843 ,6718 ],
[ 328.182 ,6720 ],
[ 328.487 ,6722 ],
[ 328.767 ,6724 ],
[ 329.031 ,6726 ],
[ 329.289 ,6728 ],
[ 329.548 ,6730 ],
[ 329.814 ,6732 ],
[ 330.095 ,6734 ],
[ 330.394 ,6736 ],
[ 330.714 ,6738 ],
[ 331.061 ,6740 ],
[ 331.439 ,6742 ],
[ 331.851 ,6744 ],
[ 332.302 ,6746 ],
[ 332.794 ,6748 ],
[ 333.326 ,6750 ],
[ 333.899 ,6752 ],
[ 334.512 ,6754 ],
[ 335.166 ,6756 ],
[ 335.863 ,6758 ],
[ 336.602 ,6760 ],
[ 337.388 ,6762 ],
[ 338.224 ,6764 ],
[ 339.109 ,6766 ],
[ 340.045 ,6768 ],
[ 341.034 ,6770 ],
[ 342.083 ,6772 ],
[ 343.194 ,6774 ],
[ 344.368 ,6776 ],
[ 345.611 ,6778 ],
[ 346.927 ,6780 ],
[ 348.319 ,6782 ],
[ 349.788 ,6784 ],
[ 351.337 ,6786 ],
[ 352.965 ,6788 ],
[ 354.665 ,6790 ],
[ 356.432 ,6792 ],
[ 358.256 ,6794 ],
[ 360.127 ,6796 ],
[ 362.031 ,6798 ],
[ 363.956 ,6800 ],
[ 365.882 ,6802 ],
[ 367.793 ,6804 ],
[ 369.672 ,6806 ],
[ 371.501 ,6808 ],
[ 373.263 ,6810 ],
[ 374.942 ,6812 ],
[ 376.523 ,6814 ],
[ 377.994 ,6816 ],
[ 379.343 ,6818 ],
[ 380.562 ,6820 ],
[ 381.651 ,6822 ],
[ 382.604 ,6824 ],
[ 383.417 ,6826 ],
[ 384.091 ,6828 ],
[ 384.626 ,6830 ],
[ 385.025 ,6832 ],
[ 385.292 ,6834 ],
[ 385.433 ,6836 ],
[ 385.454 ,6838 ],
[ 385.361 ,6840 ],
[ 385.161 ,6842 ],
[ 384.862 ,6844 ],
[ 384.472 ,6846 ],
[ 384.002 ,6848 ],
[ 383.462 ,6850 ],
[ 382.868 ,6852 ],
[ 382.235 ,6854 ],
[ 381.581 ,6856 ],
[ 380.916 ,6858 ],
[ 380.256 ,6860 ],
[ 379.616 ,6862 ],
[ 379.011 ,6864 ],
[ 378.455 ,6866 ],
[ 377.959 ,6868 ],
[ 377.535 ,6870 ],
[ 377.192 ,6872 ],
[ 376.938 ,6874 ],
[ 376.781 ,6876 ],
[ 376.728 ,6878 ],
[ 376.782 ,6880 ],
[ 376.94 ,6882 ],
[ 377.203 ,6884 ],
[ 377.572 ,6886 ],
[ 378.049 ,6888 ],
[ 378.631 ,6890 ],
[ 379.318 ,6892 ],
[ 380.109 ,6894 ],
